optimizer,epoch,particle,trace,det,logdet,maxeig,mineig,eigval_coef_var,log_eigval_coef_var,log_maxeig,log_mineig
spectralnorm,7,13,2630.2711420357227,6060750.637481022,15.617344379425049,2468.2148,0.43176028,2.0736523,0.72931147,7.8112507,-0.83988476
spectralnorm,7,14,2992.534989476204,3524866.103628348,15.075353041291237,2860.3442,0.26612258,2.1190524,0.750969,7.9586973,-1.3237983
spectralnorm,7,15,3385.980382144451,20941823.70273313,16.857259139418602,3228.1667,0.7901178,2.1127264,0.7479793,8.07967,-0.23557323
spectralnorm,7,16,3461.7993155121803,22773601.62216649,16.941112462431192,3311.5588,0.7356153,2.1210356,0.7519044,8.105174,-0.307048
spectralnorm,7,17,3834.0978155732155,32006369.935536753,17.28144571185112,3663.1636,0.6855294,2.1180205,0.75048196,8.206082,-0.3775639
spectralnorm,7,18,3438.8968833088875,13000351.23278394,16.380486488342285,3271.671,0.5788691,2.107406,0.74545777,8.093056,-0.5466789
spectralnorm,7,19,3139.341155618429,4760672.910905005,15.375899821519852,2993.5613,0.39083734,2.1131713,0.7481898,8.004219,-0.9394638
spectralnorm,8,1,3387.580860376358,12455981.028455624,16.337711423635483,3215.135,0.5426542,2.1015487,0.7426745,8.075624,-0.61128294
spectralnorm,8,2,3576.8143439292908,13799937.43773235,16.440174132585526,3407.7725,0.6604675,2.1109855,0.7471549,8.133814,-0.41480738
spectralnorm,8,3,3480.724997639656,6623686.57905333,15.706162422895432,3332.0608,0.53951526,2.1229708,0.75281644,8.111346,-0.6170842
spectralnorm,8,4,3537.7463966012,12985858.68762127,16.379371643066406,3337.2542,0.5975176,2.0867534,0.7356095,8.112904,-0.5149715
spectralnorm,8,5,2882.072454959154,36976244.57968179,17.42578625679016,2682.4092,0.44067028,2.053824,0.7197034,7.8944707,-0.81945837
spectralnorm,8,6,3920.923029884696,16625041.314077798,16.62642005085945,3724.5752,0.16136442,2.1036146,0.7436571,8.222708,-1.82409
spectralnorm,8,7,3559.344400405884,109844023.01439008,18.51457147859037,3358.1028,1.0165826,2.086714,0.7355906,8.119131,0.016446618
spectralnorm,8,8,3519.2682265639305,4613839.991805464,15.344570755958557,3351.4673,0.2774487,2.109916,0.74664813,8.117153,-1.2821192
spectralnorm,8,9,4069.679178953171,11491623.932390412,16.257129026576877,3917.5093,0.81863564,2.136873,0.75934356,8.2732115,-0.20011616
spectralnorm,8,10,3597.868556678295,7197784.346414223,15.78928393125534,3448.6313,0.5188541,2.126144,0.75431,8.145733,-0.6561326
spectralnorm,8,11,4024.913751602173,12623602.190931749,16.351079165935516,3833.7983,0.53170556,2.1105325,0.7469403,8.251612,-0.6316654
spectralnorm,8,12,4155.652216017246,15825340.7902343,16.57712321728468,3993.7664,0.50433403,2.132745,0.75740993,8.29249,-0.6845165
spectralnorm,8,13,2674.8446164131165,10793185.024706393,16.194425500929356,2510.5159,0.41147196,2.0740921,0.72952354,7.8282437,-0.8880144
spectralnorm,8,14,3319.817077115178,3331992.2136248685,15.01908128708601,3173.7476,0.20879574,2.1195452,0.75120157,8.062669,-1.5663989
spectralnorm,8,15,3657.4722158312798,29334047.50706293,17.194259144365788,3490.5557,0.8791135,2.1152658,0.7491805,8.157816,-0.12884128
spectralnorm,8,16,4018.4040887355804,36012116.83157057,17.399366110563278,3850.17,0.75453544,2.1250207,0.75378156,8.255873,-0.28165305
spectralnorm,8,17,4077.1433602571487,32208782.95686023,17.28775006532669,3897.9595,0.6376201,2.119671,0.75126094,8.2682085,-0.45001262
spectralnorm,8,18,3920.888897538185,34232558.60488477,17.348687455058098,3739.7732,0.71609724,2.113712,0.7484457,8.22678,-0.33393928
spectralnorm,8,19,3467.703362464905,4684748.473362373,15.359823107719421,3313.01,0.39892522,2.117943,0.75044537,8.105613,-0.9189813
spectralnorm,9,1,3882.408402442932,43099766.33070759,17.579027980566025,3692.4888,0.77808166,2.1067464,0.7451448,8.214056,-0.25092378
spectralnorm,9,2,3833.9872558116913,34925437.21926407,17.36872588098049,3651.1062,0.61527634,2.1098087,0.7465973,8.2027855,-0.4856838
spectralnorm,9,3,3989.0430321097374,15588716.48510137,16.56205816566944,3819.3008,0.58523387,2.1233642,0.75300175,8.247823,-0.5357437
spectralnorm,9,4,4254.928005814552,68441393.6947099,18.041488524526358,4034.5046,0.93982863,2.0993326,0.74161947,8.302639,-0.062057722
spectralnorm,9,5,3147.9870663285255,65447629.5537285,17.996761053800583,2917.5464,0.47753173,2.0436337,0.7147294,7.9784985,-0.73912466
spectralnorm,9,6,4292.8751013726,41627861.363923214,17.544279761612415,4070.8906,0.24847536,2.0993195,0.7416132,8.311617,-1.3924116
spectralnorm,9,7,3778.703110218048,186566869.02171904,19.044300451874733,3558.8901,0.8748472,2.0824797,0.73355937,8.177204,-0.13370608
spectralnorm,9,8,3856.0226752460003,6300314.499591764,15.656110763549805,3676.6711,0.3608541,2.1129844,0.74810135,8.209764,-1.0192816
spectralnorm,9,9,4537.789107322693,21374017.38901146,16.87768656015396,4376.2666,0.79033554,2.1415954,0.761551,8.383951,-0.23529768
spectralnorm,9,10,4153.642437189817,9769699.18787002,16.094796046614647,3985.6362,0.36059555,2.1288621,0.75558764,8.290452,-1.0199983
spectralnorm,9,11,4195.472351193428,21344008.705078483,16.87628209590912,3993.4375,0.5067817,2.1087534,0.74609697,8.292408,-0.6796749
spectralnorm,9,12,4724.238482713699,40886363.41951057,17.526306986808777,4548.212,0.716306,2.1371872,0.7594906,8.422489,-0.33364788
spectralnorm,9,13,3223.3615403175354,24292170.410980087,17.00566440820694,3037.7915,0.5524566,2.0841467,0.73435956,8.018886,-0.59338033
spectralnorm,9,14,3699.3405097424984,11404313.199119734,16.24950234591961,3533.2837,0.35568246,2.1172092,0.7500988,8.169983,-1.0337169
spectralnorm,9,15,3874.467564225197,33931253.08875064,17.339846923947334,3691.1519,0.6949657,2.110897,0.747113,8.213694,-0.36389276
spectralnorm,9,16,4222.239633202553,30557669.688536014,17.23512640595436,4048.879,0.5939919,2.1271584,0.754787,8.306195,-0.52088964
spectralnorm,9,17,4780.371522247791,33353457.797884673,17.322671502828598,4576.0093,0.5101819,2.1228137,0.7527424,8.428582,-0.67298794
spectralnorm,9,18,4022.494166135788,44326892.94797451,17.60710182413459,3834.733,0.6720228,2.1124272,0.74783766,8.251855,-0.397463
spectralnorm,9,19,3717.4179118275642,8377536.564319927,15.941064178943634,3558.1924,0.52251446,2.1225863,0.7526353,8.177008,-0.6491026
spectralnorm,10,1,4288.924899816513,56486592.667580016,17.84951449930668,4080.4421,0.83424705,2.1074882,0.7454968,8.313961,-0.1812257
spectralnorm,10,2,4165.471250414848,83229319.66417551,18.23711085319519,3966.1328,0.5636896,2.1093595,0.7463844,8.285547,-0.57325155
spectralnorm,10,3,4278.975871860981,20077763.184695154,16.815123289823532,4101.364,0.61225253,2.1260777,0.7542788,8.319075,-0.49061045
spectralnorm,10,4,4630.856144428253,49939770.991003096,17.72632848843932,4399.021,0.626235,2.103853,0.7437704,8.389137,-0.46802956
spectralnorm,10,5,3648.1613127589226,86662625.35640192,18.277533441781998,3390.564,0.3622188,2.0503316,0.71800154,8.128752,-1.0155069
spectralnorm,10,6,4528.238130018115,49559446.81504092,17.71868334710598,4293.927,0.20223133,2.0992131,0.7415626,8.364957,-1.598343
spectralnorm,10,7,4043.3404431939125,279303765.9144334,19.447810225188732,3803.2336,0.94550115,2.0793302,0.7320458,8.243607,-0.056040175
spectralnorm,10,8,4182.248248398304,14278892.961945336,16.474293172359467,3997.081,0.5175567,2.1188166,0.7508577,8.29332,-0.65863615
spectralnorm,10,9,5308.371963024139,29725751.39010701,17.207524608820677,5120.6963,0.73986095,2.142246,0.7618548,8.541046,-0.30129302
spectralnorm,10,10,4455.691465765238,15087386.27631985,16.52936941385269,4280.807,0.45597544,2.1319926,0.757057,8.3618965,-0.78531635
spectralnorm,10,11,4366.17935281992,21990619.067622315,16.906126469373703,4160.698,0.55564463,2.1115983,0.7474451,8.333438,-0.58762634
spectralnorm,10,12,5047.892386287451,28205170.9387146,17.155016019940376,4850.893,0.30771264,2.1325405,0.75731397,8.486918,-1.1785889
spectralnorm,10,13,3593.2678705453873,50871137.70151574,17.7448062421754,3387.9824,0.58288777,2.085188,0.734859,8.12799,-0.5397606
spectralnorm,10,14,4101.656333327293,17940669.719547745,16.70258069038391,3918.7085,0.3097129,2.1179514,0.7504493,8.273518,-1.1721096
spectralnorm,10,15,4281.9897310733795,91794138.12467015,18.33505855500698,4064.5142,0.6949558,2.101748,0.74276936,8.310049,-0.36390698
spectralnorm,10,16,4362.453417003155,29857893.702112813,17.211959674954414,4183.525,0.5670423,2.1272793,0.75484383,8.338909,-0.5673214
spectralnorm,10,17,5248.679799616337,19474033.56597501,16.78459268808365,5018.4805,0.23862106,2.1199424,0.7513889,8.520883,-1.4328785
spectralnorm,10,18,4316.735954940319,63501154.02324846,17.966568909585476,4114.0312,0.7265252,2.1117225,0.74750394,8.322159,-0.31948215
spectralnorm,10,19,4245.772352576256,16304978.463011542,16.60698115825653,4065.2249,0.5128082,2.1233952,0.75301635,8.310225,-0.66785336
spectralnorm,11,1,4605.840971052647,47022976.10657091,17.666146770119667,4387.7856,0.5443037,2.1108,0.74706703,8.3865795,-0.6082479
spectralnorm,11,2,4809.370896100998,207238640.85477993,19.14938196539879,4587.197,0.68245363,2.1136992,0.7484396,8.431025,-0.38206068
spectralnorm,11,3,4549.669040083885,24959287.50350336,17.032756224274635,4357.788,0.46790385,2.1243198,0.75345165,8.37972,-0.75949246
spectralnorm,11,4,5982.719371914864,298691679.8322669,19.514922730624676,5709.495,1.1220999,2.1152868,0.74919045,8.649886,0.11520182
spectralnorm,11,5,3974.8070006370544,61241737.96509381,17.930339574813843,3704.7505,0.4555018,2.0571349,0.7213142,8.217371,-0.7863556
spectralnorm,11,6,5083.0418581962585,145558841.46763906,18.796091109514236,4835.0625,0.41995692,2.1069493,0.7452411,8.483649,-0.8676032
spectralnorm,11,7,4561.681803822517,413001236.75561357,19.8389610350132,4301.6235,0.8631927,2.0855114,0.73501414,8.366748,-0.14711735
spectralnorm,11,8,4885.171063899994,31147379.654518176,17.25424076616764,4684.8413,0.4446823,2.1273594,0.7548815,8.452087,-0.8103952
spectralnorm,11,9,5901.609489440918,70453324.12268369,18.070460696239024,5701.367,0.99363136,2.1459785,0.7635956,8.648461,-0.006389003
spectralnorm,11,10,5008.39011618495,12561229.64511973,16.34612517990172,4817.555,0.18519613,2.1349761,0.75845546,8.480021,-1.6863399
spectralnorm,11,11,4721.7618171572685,25117150.084527057,17.039061784744263,4505.311,0.5436104,2.1147895,0.74895525,8.4130125,-0.60952246
spectralnorm,11,12,5374.556858897209,89275190.38677128,18.30723410844803,5161.835,0.54980814,2.1310725,0.7566254,8.549047,-0.5981859
spectralnorm,11,13,3974.77860891819,108025515.68553805,18.49787784460932,3744.8228,0.70914435,2.0832353,0.7339221,8.228129,-0.34369615
spectralnorm,11,14,4386.21782541275,52498080.40827124,17.776287004351616,4185.4243,0.69391525,2.11486,0.7489886,8.339363,-0.36540544
spectralnorm,11,15,4675.046537220478,108648025.25455406,18.50362429022789,4445.788,0.58991104,2.1063168,0.7449408,8.399713,-0.5277835
spectralnorm,11,16,5350.829895466566,51004505.669131644,17.747425008565187,5154.4253,0.49467793,2.138602,0.76015234,8.547611,-0.70384836
spectralnorm,11,17,5611.69128125906,182147170.35647675,19.020325791090727,5368.0317,0.94453436,2.1210759,0.75192344,8.588217,-0.05706321
spectralnorm,11,18,4510.429436683655,98971908.98439543,18.410346761345863,4297.2363,0.66859734,2.1109169,0.7471224,8.365727,-0.40257326
spectralnorm,11,19,4678.870767652988,37269342.56012791,17.43368151783943,4484.3643,0.6701567,2.125866,0.75417924,8.408352,-0.4002437
spectralnorm,12,1,5384.071630358696,96332632.57759595,18.383318120613694,5145.084,0.56650984,2.118502,0.7507092,8.545797,-0.56826085
spectralnorm,12,2,5472.085896193981,253025714.46198854,19.349001571536064,5223.3345,0.7938183,2.1156561,0.749365,8.560891,-0.23090069
spectralnorm,12,3,5376.836555719376,57997659.827628314,17.875913240015507,5163.612,0.45769393,2.1308727,0.7565316,8.549392,-0.7815546
spectralnorm,12,4,6559.973403573036,338233485.1828936,19.639247477054596,6260.7876,0.870654,2.1154544,0.74926966,8.742062,-0.13851064
spectralnorm,12,5,4506.3225002884865,102779995.74331385,18.448101431131363,4219.006,0.32362628,2.0679169,0.72654176,8.347355,-1.128166
spectralnorm,12,6,5552.22528386116,309085583.94378656,19.54912856221199,5279.309,0.56234264,2.1059577,0.74477035,8.57155,-0.5756439
spectralnorm,12,7,4866.928272366524,390894220.0828592,19.783947316929698,4593.4795,0.97303045,2.087637,0.7360328,8.432393,-0.027339904
spectralnorm,12,8,5228.937793686986,10740150.50808681,16.18949967622757,5013.4844,0.16838808,2.1268601,0.7546468,8.519886,-1.7814839
spectralnorm,12,9,6420.871213078499,107485699.19136418,18.4928685054183,6214.521,1.076969,2.1506813,0.7657847,8.734644,0.074150644
spectralnorm,12,10,5465.878726005554,132982574.47938116,18.705728486180305,5258.6675,1.1030748,2.135465,0.7586844,8.567633,0.09810154
spectralnorm,12,11,5154.01921838522,19218037.63972387,16.771360158920288,4926.001,0.27047008,2.1189582,0.7509246,8.502283,-1.3075938
spectralnorm,12,12,5823.693334281445,110480490.68959908,18.520349264144897,5596.3115,0.53702515,2.1324682,0.7572801,8.629863,-0.62171036
spectralnorm,12,13,4521.9595955610275,251920806.34313408,19.344625145196915,4261.5474,0.6802906,2.0838933,0.7342379,8.357388,-0.38523525
spectralnorm,12,14,4645.773703455925,58616537.337474786,17.886527344584465,4436.739,0.5677706,2.1168914,0.7499487,8.397675,-0.56603783
spectralnorm,12,15,5122.574744999409,136489303.88727823,18.731756657361984,4870.0127,0.49548393,2.1056085,0.74460447,8.490851,-0.7022203
spectralnorm,12,16,5926.952311098576,87325578.2734347,18.285153792239726,5710.4077,0.4602062,2.1390333,0.76035404,8.650045,-0.7760806
spectralnorm,12,17,5786.784469366074,142350554.26930717,18.773803651332855,5533.082,0.75561523,2.1199834,0.7514083,8.618501,-0.28022298
spectralnorm,12,18,5121.288743853569,182717955.76062605,19.023454885929823,4888.837,0.95209193,2.1158013,0.74943364,8.49471,-0.049093682
spectralnorm,12,19,5017.067738771439,50874257.669750884,17.744868382811546,4804.3604,0.5123067,2.1236863,0.7531534,8.47728,-0.6688318
spectralnorm,13,1,5841.024171829224,135669568.05411816,18.725733321160078,5587.419,0.6000709,2.121046,0.7519094,8.628273,-0.5107075
spectralnorm,13,2,5790.940393149853,372487473.0117811,19.73571415245533,5532.9663,0.8521429,2.1180177,0.7504806,8.61848,-0.16000108
spectralnorm,13,3,5711.940793931484,59597306.649736024,17.903120815753937,5489.3257,0.3562705,2.1326647,0.7573722,8.61056,-1.032065
spectralnorm,13,4,7028.264100492001,168908888.07860014,18.944869697093964,6717.2905,0.35010248,2.1190221,0.75095475,8.81244,-1.0495293
spectralnorm,13,5,4643.507378578186,234867811.39802292,19.274533480405807,4349.3716,0.6938559,2.0689757,0.72705364,8.377787,-0.365491
spectralnorm,13,6,5765.86185413599,377201016.4213067,19.748289555311203,5477.43,0.59896904,2.1037073,0.74370116,8.608392,-0.51254535
spectralnorm,13,7,5155.093316435814,667418376.6308789,20.31892735650763,4863.8164,1.0054123,2.0867462,0.735606,8.489578,0.005397746
spectralnorm,13,8,5551.681140869856,33089246.46261604,17.314719080924988,5326.075,0.30943105,2.128336,0.75534046,8.58037,-1.17302
spectralnorm,13,9,7332.503192484379,122980549.25864021,18.627536863088608,7105.6577,0.68878204,2.1538463,0.7672552,8.868647,-0.37283042
spectralnorm,13,10,5999.448848962784,169574665.90825516,18.948803304694593,5772.372,1.0075758,2.135623,0.7587584,8.660838,0.007547199
spectralnorm,13,11,5855.575893074274,70387805.85617419,18.069530732929707,5598.7656,0.39625433,2.1199281,0.7513822,8.630301,-0.925699
spectralnorm,13,12,6159.683190941811,162677524.75255287,18.907279908657074,5923.2363,0.49672234,2.1341715,0.7580785,8.686638,-0.6997241
spectralnorm,13,13,4926.92041260004,212919539.1074964,19.176424726843834,4653.2812,0.68259656,2.0892391,0.73679996,8.445328,-0.3818513
spectralnorm,13,14,4895.756422162056,99325822.72959332,18.41391594707966,4675.17,0.75479317,2.1167116,0.74986374,8.450021,-0.2813115
spectralnorm,13,15,5474.454262316227,167114305.93616536,18.934188842773438,5208.4844,0.43377715,2.1074848,0.7454952,8.558044,-0.83522433
spectralnorm,13,16,6810.630015403032,110897556.45575342,18.52411739528179,6572.294,0.30855563,2.143086,0.76224685,8.790618,-1.1758531
spectralnorm,13,17,6693.466551542282,234157623.6578534,19.271505124866962,6415.9385,0.86249995,2.126204,0.75433826,8.766541,-0.14792019
spectralnorm,13,18,5465.8484055399895,187915930.47170582,19.051505088806152,5215.4556,0.85571223,2.114706,0.7489158,8.5593815,-0.15582113
spectralnorm,13,19,5331.104517281055,62076176.029211946,17.943872962146997,5111.54,0.47616404,2.126857,0.75464535,8.539256,-0.74199283
spectralnorm,14,1,6310.309563398361,159038125.49244675,18.88465406000614,6037.2744,0.4482361,2.121422,0.75208664,8.705708,-0.80243516
spectralnorm,14,2,6147.213010489941,483249756.9761977,19.9960448294878,5861.5195,0.8082263,2.1129932,0.7481055,8.676165,-0.2129132
spectralnorm,14,3,6082.011441797018,96596086.115001,18.386048793792725,5848.873,0.42161068,2.1343467,0.7581606,8.674005,-0.863673
spectralnorm,14,4,7285.742495000362,186807860.55332783,19.045591056346893,6963.166,0.33832568,2.1189458,0.75091875,8.84839,-1.0837463
spectralnorm,14,5,5190.164468348026,448624863.9497233,19.92169738933444,4886.093,0.7442441,2.0812898,0.73298776,8.494148,-0.2953862
spectralnorm,14,6,6222.842937886715,571707218.2459394,20.164137214422226,5921.2593,0.7731084,2.1077728,0.7456319,8.686304,-0.25733596
spectralnorm,14,7,5450.234555363655,1159724890.2370007,20.87144836038351,5147.09,0.9559126,2.089019,0.73669463,8.546186,-0.045088805
spectralnorm,14,8,5884.2477170825005,32475536.81105,17.295997619628906,5645.796,0.26019657,2.1286368,0.7554818,8.638666,-1.3463179
spectralnorm,14,9,7938.889630407095,75157942.71495502,18.13510227203369,7694.1997,0.34076163,2.1541538,0.767398,8.948222,-1.0765721
spectralnorm,14,10,6288.955560743809,130675842.70784721,18.68823003023863,6050.6177,0.85920835,2.1355126,0.7587067,8.707915,-0.15174384
spectralnorm,14,11,6115.543499588966,176379048.20272043,18.98814544826746,5843.089,0.71292305,2.1180952,0.7505172,8.673015,-0.33838177
spectralnorm,14,12,6730.18540507555,211704684.33568197,19.170702815055847,6476.935,0.4847228,2.136171,0.759015,8.776003,-0.72417814
spectralnorm,14,13,5272.732875794172,180264679.01836827,19.009937246970367,4991.906,0.45615402,2.0951807,0.7396398,8.5155735,-0.78492475
spectralnorm,14,14,5240.55454954505,70779005.65978606,18.07507336139679,5008.219,0.4481121,2.1186037,0.7507572,8.518836,-0.80271184
spectralnorm,14,15,6090.918474137783,455245025.1302429,19.93634596467018,5797.923,0.72871584,2.1087074,0.74607515,8.665255,-0.31647143
spectralnorm,14,16,6960.4097686856985,45501366.11827113,17.633253127336502,6708.862,0.15500759,2.1400912,0.7608484,8.811185,-1.8642812
spectralnorm,14,17,7020.014996886253,219560414.47020558,19.207138404250145,6729.295,0.68496794,2.1263278,0.75439644,8.814226,-0.37838325
spectralnorm,14,18,6052.420362353325,243951056.77976114,19.312477845698595,5784.4453,0.75106204,2.1186993,0.7508024,8.662928,-0.28626704
spectralnorm,14,19,5738.717073470354,27332279.731733356,17.123578414320946,5502.125,0.18811622,2.1267722,0.7546054,8.612889,-1.6706953
spectralnorm,15,1,7027.410345375538,726407988.9209197,20.403622552752495,6713.7397,0.8112889,2.1177902,0.7503732,8.811912,-0.20913108
spectralnorm,15,2,6672.401723146439,384005249.5714995,19.76616608351469,6373.9453,0.79683995,2.1175284,0.75024956,8.759974,-0.22710142
spectralnorm,15,3,6501.084113001823,281470478.5878751,19.45553789148107,6251.7637,1.0027949,2.1342993,0.7581384,8.740619,0.0027909637
spectralnorm,15,4,7421.388970851898,421299886.5877234,19.858855605125427,7094.796,0.6522416,2.119623,0.7512382,8.867117,-0.42734027
spectralnorm,15,5,5779.609998226166,1296192301.0485938,20.98269732296467,5442.549,1.1218907,2.081934,0.7332972,8.602003,0.11501536
spectralnorm,15,6,6912.471689879894,1154827627.3463964,20.86721682548523,6595.2104,0.8658542,2.1144722,0.7488052,8.794099,-0.14403874
spectralnorm,15,7,5962.49237960577,2272315802.010784,21.544064790010452,5635.995,0.9280223,2.0912366,0.73775554,8.636929,-0.07469949
spectralnorm,15,8,6241.6095547527075,43854434.51219355,17.596386596560478,5989.3467,0.1940761,2.1289053,0.7556079,8.697738,-1.6395049
spectralnorm,15,9,8637.790283560753,96644548.46285272,18.38655060529709,8377.079,0.31163442,2.1558406,0.7681807,9.033255,-1.1659245
spectralnorm,15,10,6645.250394880772,136934619.32117155,18.735014475882053,6399.2427,0.68903494,2.1378002,0.75977737,8.763935,-0.3724633
spectralnorm,15,11,6468.9847292900085,275645875.40773594,19.434627514332533,6178.461,0.7916801,2.1171525,0.750072,8.728825,-0.23359786
spectralnorm,15,12,7544.9422398507595,296522446.38571393,19.507633209228516,7271.031,0.42464694,2.139647,0.76064086,8.891653,-0.85649717
spectralnorm,15,13,5657.572345554829,332225419.1999942,19.62132417410612,5351.34,0.52012366,2.092922,0.73856115,8.585102,-0.65368867
spectralnorm,15,14,5695.126347988844,112589245.13537426,18.539257131516933,5450.652,0.48030338,2.1222694,0.752486,8.603491,-0.73333734
spectralnorm,15,15,6452.38790345192,808606196.6089072,20.51082264445722,6144.294,0.971768,2.1096103,0.74650323,8.723279,-0.028638164
spectralnorm,15,16,7341.338431939483,65856739.196038544,18.002992056310177,7078.233,0.14075337,2.140849,0.7612025,8.864779,-1.960746
spectralnorm,15,17,7383.14135736227,349490777.4557492,19.671987436711788,7086.764,0.75297827,2.1296341,0.7559502,8.865984,-0.2837189
spectralnorm,15,18,6755.486192643642,329216937.7691307,19.612227365374565,6469.586,0.606209,2.1238112,0.7532122,8.774867,-0.5005305
spectralnorm,15,19,6212.0030552744865,166995152.58056754,18.933474972844124,5961.7446,0.7744106,2.1292164,0.75575405,8.693118,-0.25565305
spectralnorm,16,1,7421.453063309193,1024823880.137131,20.747786791995168,7093.092,0.97600263,2.118804,0.75085175,8.866877,-0.024289994
spectralnorm,16,2,7131.599596440792,748118781.9012482,20.433071918785572,6819.1636,0.8911583,2.1198988,0.75136834,8.827492,-0.11523322
spectralnorm,16,3,7124.164773404598,344348651.59017307,19.657165601849556,6851.9565,0.82007676,2.134687,0.75832,8.83229,-0.19835733
spectralnorm,16,4,7746.211045205593,544263160.825672,20.114942967891693,7403.9326,0.59235245,2.1191328,0.7510069,8.909766,-0.52365345
spectralnorm,16,5,6117.7485275268555,1180556879.0464838,20.88925215601921,5759.574,0.7399062,2.0813098,0.7329974,8.658619,-0.3012319
spectralnorm,16,6,7307.387568473816,1723734424.3622658,21.26775943674147,6974.3228,0.973382,2.1152658,0.7491805,8.849991,-0.026978677
spectralnorm,16,7,6229.671936750412,2989123323.6150584,21.818246169015765,5889.808,0.98083735,2.0917356,0.73799413,8.680979,-0.019348638
spectralnorm,16,8,6644.494241654873,251210375.50046054,19.341801192611456,6386.793,0.8981067,2.1331713,0.7576097,8.761988,-0.107466415
spectralnorm,16,9,8815.710288524628,193794085.93049577,19.082306563854218,8548.977,0.58615744,2.15564,0.7680876,9.053567,-0.5341669
spectralnorm,16,10,7181.513477861881,328182677.64130193,19.609081726521254,6920.879,0.95195705,2.139707,0.76066893,8.8422985,-0.049235363
spectralnorm,16,11,7025.200664758682,257338768.15119117,19.365904048085213,6719.9863,0.7017828,2.1209838,0.75188005,8.812841,-0.3541313
spectralnorm,16,12,7896.864249110222,417198821.36711997,19.84907329082489,7608.6587,0.5283476,2.139147,0.76040715,8.937042,-0.63800085
spectralnorm,16,13,5925.161095440388,369108491.92091864,19.72660084068775,5609.2207,0.46752793,2.095024,0.7395651,8.632167,-0.7602962
spectralnorm,16,14,6249.463220208883,155186867.6435178,18.860140576958656,5993.0103,0.47275397,2.127222,0.75481695,8.698349,-0.7491802
spectralnorm,16,15,6796.161330342293,664379029.3945378,20.31436377763748,6473.525,0.61150503,2.1103246,0.7468418,8.775476,-0.49183208
spectralnorm,16,16,7698.347867965698,299017569.56872946,19.516013242304325,7421.8433,0.4706788,2.140632,0.76110107,8.912183,-0.7535794
spectralnorm,16,17,8147.564904332161,1307770050.321361,20.991589471697807,7833.693,1.2569443,2.1338499,0.7579278,8.966189,0.22868364
spectralnorm,16,18,7353.855201601982,745867486.8014427,20.430058613419533,7050.1533,0.9038267,2.1264746,0.7544655,8.860805,-0.101117626
spectralnorm,16,19,6738.201338529587,281496643.5599981,19.455631136661395,6476.522,0.91758466,2.1330147,0.7575363,8.775939,-0.086010434
spectralnorm,17,1,7882.504333794117,975565802.383473,20.698528081178665,7547.176,0.6259883,2.1232622,0.75295365,8.928928,-0.46842358
spectralnorm,17,2,7346.28952050209,744049897.6748891,20.42761868238449,7025.714,0.7541125,2.1203473,0.7515799,8.857332,-0.28221375
spectralnorm,17,3,7258.207158923149,511261337.8480176,20.052391678094864,6983.5625,1.0486724,2.1356387,0.75876576,8.851315,0.04752502
spectralnorm,17,4,8373.962140738964,528250006.16278017,20.085079967975616,8016.0786,0.37853998,2.1229055,0.7527857,8.989204,-0.97143364
spectralnorm,17,5,6390.096219658852,1187016032.147459,20.894707838073373,6016.835,0.70004046,2.0816422,0.7331571,8.702316,-0.35661715
spectralnorm,17,6,8084.43701505661,2642633271.5461707,21.695041105151176,7737.4624,0.9209769,2.1222336,0.7524691,8.953829,-0.08232035
spectralnorm,17,7,6824.143717169762,2331125937.367718,21.56961725372821,6466.301,0.989696,2.0972545,0.74062914,8.77436,-0.010357427
spectralnorm,17,8,7498.5054758787155,454719918.26990706,19.935192182660103,7225.7715,0.81331575,2.1394937,0.7605692,8.885409,-0.20663588
spectralnorm,17,9,9103.817431390285,214252446.11653107,19.182665824890137,8832.351,0.59746176,2.1567926,0.7686222,9.086177,-0.515065
spectralnorm,17,10,8038.600767970085,290122320.68388236,19.485812932252884,7769.411,0.53561723,2.1470792,0.7641084,8.95795,-0.6243355
spectralnorm,17,11,7381.088407456875,561934752.9567679,20.14689674973488,7060.4775,0.9259841,2.1210155,0.751895,8.862268,-0.07689823
spectralnorm,17,12,8178.30843770504,500602545.7232715,20.031322479248047,7886.0605,0.59801614,2.141139,0.76133794,8.972852,-0.5141375
spectralnorm,17,13,6334.559892714024,567612463.465963,20.156948998570442,6003.0103,0.5410026,2.0975785,0.7407836,8.700016,-0.61433125
spectralnorm,17,14,6514.427106261253,270998335.0499576,19.417623311281204,6248.018,0.6754774,2.1275747,0.7549827,8.74002,-0.3923356
spectralnorm,17,15,7474.417178630829,1171331202.1651273,20.881407141685486,7132.624,0.54332304,2.1148643,0.74899065,8.872435,-0.6100512
spectralnorm,17,16,8285.922365933657,287573397.62532127,19.47698874771595,7996.2344,0.30055228,2.1431282,0.7622665,8.986726,-1.2021335
spectralnorm,17,17,9304.52630007267,4041894513.5562353,22.11997902393341,8965.357,1.9987749,2.1392586,0.7604593,9.101123,0.69253445
spectralnorm,17,18,7623.03580224514,855846826.8259679,20.567601963877678,7312.9746,0.795398,2.128071,0.75521594,8.897406,-0.2289127
spectralnorm,17,19,7207.342720746994,430506931.2224481,19.880474265664816,6942.2188,1.0442317,2.1383893,0.7600529,8.845377,0.043281358
spectralnorm,18,1,8041.924408078194,1706997923.4983623,21.258002251386642,7699.175,1.1432039,2.1230485,0.75285304,8.948869,0.13383472
